3.00,1.02,0.00,1.04,2.09,6.03,1.35,4.10,0.10,0.10
3.00,2.03,0.00,3.60,1.51,8.60,1.35,4.10,0.10,0.60
3.00,3.29,0.00,4.27,1.32,9.23,1.35,4.10,0.10,1.10
3.00,4.52,0.00,4.52,1.18,9.48,1.35,4.10,0.10,1.60
3.00,1.11,0.00,0.89,2.05,3.00,1.35,4.10,0.60,0.60
3.00,1.49,0.00,1.36,1.49,3.41,1.35,4.10,0.60,1.10
3.00,1.92,0.00,1.58,1.27,3.62,1.35,4.10,0.60,1.60
3.00,1.47,0.00,1.08,1.47,2.58,1.35,4.10,1.10,1.60
3.00,1.02,0.00,0.85,1.75,5.88,1.35,4.60,0.10,0.10
3.00,1.83,0.00,3.39,1.37,8.37,1.35,4.60,0.10,0.60
3.00,2.93,0.00,4.14,1.22,9.07,1.35,4.60,0.10,1.10
3.00,4.02,0.00,4.37,1.10,9.36,1.35,4.60,0.10,1.60
3.00,1.08,0.00,0.79,1.72,2.88,1.35,4.60,0.60,0.60
3.00,1.38,0.00,1.24,1.36,3.29,1.35,4.60,0.60,1.10
3.00,1.76,0.00,1.48,1.20,3.52,1.35,4.60,0.60,1.60
3.00,1.14,0.00,0.73,1.71,2.30,1.35,4.60,1.10,1.10
3.00,1.37,0.00,0.98,1.35,2.49,1.35,4.60,1.10,1.60
258.57,136.41,3.18,7.84,5.57,12.83,1.85,0.10,0.10,0.10
50.64,151.97,2.06,6.86,4.23,11.85,1.85,0.10,0.10,0.60
31.21,164.67,1.72,6.56,3.76,11.55,1.85,0.10,0.10,1.10
23.86,175.60,1.57,6.43,3.48,11.38,1.85,0.10,0.10,1.60
57.79,63.80,2.15,4.08,4.96,6.11,1.85,0.10,0.60,0.60
34.38,67.69,1.84,3.76,4.30,5.78,1.85,0.10,0.60,1.10
25.60,71.53,1.64,3.56,3.93,5.58,1.85,0.10,0.60,1.60
26.03,15.86,2.37,6.94,4.97,11.88,1.85,0.60,0.10,0.10
8.65,24.58,1.18,5.97,3.15,10.94,1.85,0.60,0.10,0.60
6.77,30.82,0.92,5.79,2.65,10.74,1.85,0.60,0.10,1.10
5.96,36.01,0.76,5.66,2.35,10.64,1.85,0.60,0.10,1.60
9.64,10.14,1.36,3.21,3.74,5.23,1.85,0.60,0.60,0.60
7.11,12.46,1.03,2.93,2.96,4.94,1.85,0.60,0.60,1.10
6.17,14.50,0.83,2.79,2.56,4.81,1.85,0.60,0.60,1.60
6.39,10.51,0.85,2.29,3.01,3.81,1.85,0.60,1.10,1.60
8.23,5.72,1.87,6.26,5.14,11.26,1.85,1.10,0.10,0.10
4.52,12.16,0.75,5.62,2.78,10.56,1.85,1.10,0.10,0.60
4.08,16.65,0.58,5.48,2.28,10.44,1.85,1.10,0.10,1.10
3.87,20.40,0.54,5.41,2.02,10.39,1.85,1.10,0.10,1.60
4.82,4.85,0.98,2.85,3.57,4.86,1.85,1.10,0.60,0.60
4.18,6.63,0.63,2.61,2.57,4.64,1.85,1.10,0.60,1.10
3.93,8.15,0.57,2.51,2.19,4.55,1.85,1.10,0.60,1.60
3.99,5.85,0.60,2.02,2.52,3.55,1.85,1.10,1.10,1.60
3.65,2.64,1.30,5.40,5.48,10.36,1.85,1.60,0.10,0.10
3.22,7.58,0.46,5.26,2.57,10.24,1.85,1.60,0.10,0.60
3.15,11.07,0.37,5.25,2.05,10.22,1.85,1.60,0.10,1.10
3.13,14.04,0.27,5.23,1.80,10.21,1.85,1.60,0.10,1.60
3.17,4.37,0.29,2.37,2.37,4.41,1.85,1.60,0.60,1.10
3.14,5.59,0.29,2.34,1.99,4.37,1.85,1.60,0.60,1.60
49.91,4.94,2.98,4.38,5.00,5.88,1.85,1.60,1.10,0.10
3.14,3.99,0.32,1.86,2.27,3.36,1.85,1.60,1.10,1.60
10.65,4.63,4.93,6.12,6.74,7.38,1.85,1.60,1.60,0.60
3.00,5.30,0.00,4.92,2.34,9.94,1.85,2.10,0.10,0.60
3.00,8.13,0.00,5.08,1.89,10.03,1.85,2.10,0.10,1.10
3.00,10.57,0.00,5.10,1.65,10.07,1.85,2.10,0.10,1.60
25.17,3.87,3.80,5.71,5.84,7.75,1.85,2.10,0.60,0.10
3.00,3.21,0.00,2.16,2.16,4.20,1.85,2.10,0.60,1.10
3.00,4.20,0.00,2.19,1.80,4.22,1.85,2.10,0.60,1.60
3.00,3.00,0.00,1.69,2.10,3.19,1.85,2.10,1.10,1.60
3.00,4.00,0.00,4.69,2.16,9.65,1.85,2.60,0.10,0.60
3.00,6.33,0.00,4.89,1.75,9.86,1.85,2.60,0.10,1.10
3.00,8.39,0.00,4.96,1.52,9.93,1.85,2.60,0.10,1.60
3.00,2.52,0.00,1.98,2.02,4.02,1.85,2.60,0.60,1.10
3.00,3.36,0.00,2.05,1.66,4.08,1.85,2.60,0.60,1.60
3.00,2.40,0.00,1.56,1.93,3.04,1.85,2.60,1.10,1.60
6.24,2.72,3.28,4.51,5.13,5.77,1.85,2.60,1.60,0.60
3.00,3.19,0.00,4.42,1.96,9.36,1.85,3.10,0.10,0.60
3.00,5.15,0.00,4.70,1.59,9.69,1.85,3.10,0.10,1.10
3.00,6.92,0.00,4.86,1.40,9.81,1.85,3.10,0.10,1.60
3.00,2.09,0.00,1.82,1.87,3.84,1.85,3.10,0.60,1.10
3.00,2.79,0.00,1.93,1.56,3.95,1.85,3.10,0.60,1.60
3.00,2.02,0.00,1.41,1.83,2.91,1.85,3.10,1.10,1.60
3.00,1.05,0.00,1.55,3.16,6.58,1.85,3.60,0.10,0.10
